full_url,relative_url,page_title,slug,meta_title,meta_description,canonical_url,site2_full_url,site2_relative_url,relative_urls_match,site2_page_title,page_titles_match,site2_slug,slugs_match,site2_meta_title,meta_titles_match,site2_meta_description,meta_descriptions_match,site2_canonical_url,canicol_urls_match
https://blog.thelowdown.com/blog/why-are-my-breasts-sore,/blog/why-are-my-breasts-sore,Why Are My Breasts Sore? | Expert Advice | The Lowdown,why-are-my-breasts-sore,Why Are My Breasts Sore? | Expert Advice | The Lowdown,Sore breasts can be due to a number of causes but is often not something to worry about. Let's look at the reasons why you may have sore breasts...,https://thelowdown.com/blog/why-are-my-breasts-sore,http://localhost/thelowdown/wp/blog/why-are-my-breasts-sore,/blog/why-are-my-breasts-sore,TRUE,Why Are My Breasts Sore? | Expert Advice | The Lowdown,TRUE,why-are-my-breasts-sore,TRUE,Why Are My Breasts Sore? | Expert Advice | The Lowdown,TRUE,Sore breasts can be due to a number of causes but is often not something to worry about. Let's look at the reasons why you may have sore breasts...,TRUE,https://thelowdown.com/blog/why-are-my-breasts-sore,TRUE
https://blog.thelowdown.com/blog/is-the-morning-after-pill-safe,/blog/is-the-morning-after-pill-safe,Is the Morning After Pill Safe? | The Lowdown,is-the-morning-after-pill-safe,Is the Morning After Pill Safe? | The Lowdown,"Is the morning after pill safe to use? The short answer is yes, but here's the lowdown on why it's not bad for you, and how to take it effectively.",https://thelowdown.com/blog/is-the-morning-after-pill-safe,http://localhost/thelowdown/wp/blog/is-the-morning-after-pill-safe,/blog/is-the-morning-after-pill-safe,TRUE,Is the Morning After Pill Safe? | The Lowdown,TRUE,is-the-morning-after-pill-safe,TRUE,Is the Morning After Pill Safe? | The Lowdown,TRUE,"Is the morning after pill safe to use? The short answer is yes, but here's the lowdown on why it's not bad for you, and how to take it effectively.",TRUE,https://thelowdown.com/blog/is-the-morning-after-pill-safe,TRUE
https://blog.thelowdown.com/blog/the-dos-and-donts-of-using-lubricant,/blog/the-dos-and-donts-of-using-lubricant,The Dos and Don'ts of Using Lubricant | The Lowdown,the-dos-and-donts-of-using-lubricant,The Dos and Don'ts of Using Lubricant | The Lowdown,"Lubricant can seem like a good idea for those who need or want to use it, but there are certain do’s and don’ts for using it safely. Here's the lowdown...",https://thelowdown.com/blog/the-dos-and-donts-of-using-lubricant,http://localhost/thelowdown/wp/blog/the-dos-and-donts-of-using-lubricant,/blog/the-dos-and-donts-of-using-lubricant,TRUE,The Dos and Don'ts of Using Lubricant | The Lowdown,TRUE,the-dos-and-donts-of-using-lubricant,TRUE,The Dos and Don'ts of Using Lubricant | The Lowdown,TRUE,"Lubricant can seem like a good idea for those who need or want to use it, but there are certain do’s and don’ts for using it safely. Here's the lowdown...",TRUE,https://thelowdown.com/blog/the-dos-and-donts-of-using-lubricant,TRUE
https://blog.thelowdown.com/blog/contraception-itchy-vagina,/blog/contraception-itchy-vagina,Can Birth Control Give You An Itchy Vagina? | The Lowdown,contraception-itchy-vagina,Can Birth Control Give You An Itchy Vagina? | The Lowdown,"There are many causes of vaginal itching, including thrush, bacterial vaginosis, and irritating spermicides, could contraception be one too?",https://thelowdown.com/blog/contraception-itchy-vagina,http://localhost/thelowdown/wp/blog/contraception-itchy-vagina,/blog/contraception-itchy-vagina,TRUE,Can Birth Control Give You An Itchy Vagina? | The Lowdown,TRUE,contraception-itchy-vagina,TRUE,Can Birth Control Give You An Itchy Vagina? | The Lowdown,TRUE,"There are many causes of vaginal itching, including thrush, bacterial vaginosis, and irritating spermicides, could contraception be one too?",TRUE,https://thelowdown.com/blog/contraception-itchy-vagina,TRUE
https://blog.thelowdown.com/blog/tag/endometriosis,/blog/tag/endometriosis,endometriosis Archives - The Lowdown,endometriosis,endometriosis Archives - The Lowdown,N/A,/blog/tag/endometriosis,http://localhost/thelowdown/wp/blog/tag/endometriosis,/blog/tag/endometriosis,TRUE,endometriosis Archives - The Lowdown,TRUE,endometriosis,TRUE,endometriosis Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/endometriosis,TRUE
https://blog.thelowdown.com/blog/tag/periods,/blog/tag/periods,periods Archives - The Lowdown,periods,periods Archives - The Lowdown,N/A,/blog/tag/periods,http://localhost/thelowdown/wp/blog/tag/periods,/blog/tag/periods,TRUE,periods Archives - The Lowdown,TRUE,periods,TRUE,periods Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/periods,TRUE
https://blog.thelowdown.com/blog/tag/ibs,/blog/tag/ibs,IBS Archives - The Lowdown,ibs,IBS Archives - The Lowdown,N/A,/blog/tag/ibs,http://localhost/thelowdown/wp/blog/tag/ibs,/blog/tag/ibs,TRUE,IBS Archives - The Lowdown,TRUE,ibs,TRUE,IBS Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/ibs,TRUE
https://blog.thelowdown.com/blog/levonorgestrel,/blog/levonorgestrel,Levonorgestrel | The Lowdown,levonorgestrel,Levonorgestrel | The Lowdown,"Levonorgestrel is of the most commonly-used progestogens in contraception; found in pills, the hormonal coil and the morning after pill.",https://thelowdown.com/blog/levonorgestrel,http://localhost/thelowdown/wp/blog/levonorgestrel,/blog/levonorgestrel,TRUE,Levonorgestrel | The Lowdown,TRUE,levonorgestrel,TRUE,Levonorgestrel | The Lowdown,TRUE,"Levonorgestrel is of the most commonly-used progestogens in contraception; found in pills, the hormonal coil and the morning after pill.",TRUE,https://thelowdown.com/blog/levonorgestrel,TRUE
https://blog.thelowdown.com/blog/where-can-i-buy-contraception,/blog/where-can-i-buy-contraception,Where Can I Buy Contraception? | The Lowdown,where-can-i-buy-contraception,Where Can I Buy Contraception? | The Lowdown,"If you can't get an appointment with your GP or make it to a pharmacy, there are many ways to buy contraception. Find out more here...",/blog/where-can-i-buy-contraception,http://localhost/thelowdown/wp/blog/where-can-i-buy-contraception,/blog/where-can-i-buy-contraception,TRUE,Where Can I Buy Contraception? | The Lowdown,TRUE,where-can-i-buy-contraception,TRUE,Where Can I Buy Contraception? | The Lowdown,TRUE,"If you can't get an appointment with your GP or make it to a pharmacy, there are many ways to buy contraception. Find out more here...",TRUE,/blog/where-can-i-buy-contraception,TRUE
https://blog.thelowdown.com/blog/tag/risks,/blog/tag/risks,risks Archives - The Lowdown,risks,risks Archives - The Lowdown,N/A,/blog/tag/risks,http://localhost/thelowdown/wp/blog/tag/risks,/blog/tag/risks,TRUE,risks Archives - The Lowdown,TRUE,risks,TRUE,risks Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/risks,TRUE
https://blog.thelowdown.com/blog/asking-gp-contraception,/blog/asking-gp-contraception,Questions To Ask Your GP About Contraception | The Lowdown,asking-gp-contraception,Questions To Ask Your GP About Contraception | The Lowdown,"When asking your GP for contraception, it's a great idea to come prepared with questions to ask and information on which contraceptives you want to explore.",https://thelowdown.com/blog/asking-gp-contraception,http://localhost/thelowdown/wp/blog/asking-gp-contraception,/blog/asking-gp-contraception,TRUE,Questions To Ask Your GP About Contraception | The Lowdown,TRUE,asking-gp-contraception,TRUE,Questions To Ask Your GP About Contraception | The Lowdown,TRUE,"When asking your GP for contraception, it's a great idea to come prepared with questions to ask and information on which contraceptives you want to explore.",TRUE,https://thelowdown.com/blog/asking-gp-contraception,TRUE
https://blog.thelowdown.com/blog/tag/sophie-king,/blog/tag/sophie-king,Sophie King Archives - The Lowdown,sophie-king,Sophie King Archives - The Lowdown,N/A,/blog/tag/sophie-king,http://localhost/thelowdown/wp/blog/tag/sophie-king,/blog/tag/sophie-king,TRUE,Sophie King Archives - The Lowdown,TRUE,sophie-king,TRUE,Sophie King Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/sophie-king,TRUE
https://blog.thelowdown.com/blog/first-moon-period-parties,/blog/first-moon-period-parties,First Moon Period Party Ideas - Food To Decor | The Lowdown,first-moon-period-parties,First Moon Period Party Ideas - Food To Decor | The Lowdown,Period parties are setting a new trend for celebrating your first menstruation - and we love it! Here's how to throw your own.,https://thelowdown.com/blog/first-moon-period-parties,http://localhost/thelowdown/wp/blog/first-moon-period-parties,/blog/first-moon-period-parties,TRUE,First Moon Period Party Ideas - Food To Decor | The Lowdown,TRUE,first-moon-period-parties,TRUE,First Moon Period Party Ideas - Food To Decor | The Lowdown,TRUE,Period parties are setting a new trend for celebrating your first menstruation - and we love it! Here's how to throw your own.,TRUE,https://thelowdown.com/blog/first-moon-period-parties,TRUE
https://blog.thelowdown.com/blog/my-contraceptive-journey-its-not-you-its-m-y-implant,/blog/my-contraceptive-journey-its-not-you-its-m-y-implant,Contraceptive Experience: It's My Implant | The Lowdown,my-contraceptive-journey-its-not-you-its-m-y-implant,Contraceptive Experience: It's My Implant | The Lowdown,"From being over the moon to being betrayed by her hormones, Danielle Conlon shares her ups and downs with the contraceptive implant.",https://thelowdown.com/blog/my-contraceptive-journey-its-not-you-its-m-y-implant,http://localhost/thelowdown/wp/blog/my-contraceptive-journey-its-not-you-its-m-y-implant,/blog/my-contraceptive-journey-its-not-you-its-m-y-implant,TRUE,Contraceptive Experience: It's My Implant | The Lowdown,TRUE,my-contraceptive-journey-its-not-you-its-m-y-implant,TRUE,Contraceptive Experience: It's My Implant | The Lowdown,TRUE,"From being over the moon to being betrayed by her hormones, Danielle Conlon shares her ups and downs with the contraceptive implant.",TRUE,https://thelowdown.com/blog/my-contraceptive-journey-its-not-you-its-m-y-implant,TRUE
https://blog.thelowdown.com/blog/contraception-side-effects,/blog/contraception-side-effects,5 Most Common Side Effects of Contraceptives | The Lowdown,contraception-side-effects,5 Most Common Side Effects of Contraceptives | The Lowdown,Here we share the most common side effects of contraception to help you understand which method might be best for you.,https://thelowdown.com/blog/how-many-times-can-you-take-morning-after-pill,http://localhost/thelowdown/wp/blog/contraception-side-effects,/blog/contraception-side-effects,TRUE,5 Most Common Side Effects of Contraceptives | The Lowdown,TRUE,contraception-side-effects,TRUE,5 Most Common Side Effects of Contraceptives | The Lowdown,TRUE,Here we share the most common side effects of contraception to help you understand which method might be best for you.,TRUE,https://thelowdown.com/blog/how-many-times-can-you-take-morning-after-pill,TRUE
https://blog.thelowdown.com/blog/the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,/blog/the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,Dr Victoria Male on COVID-19 & Periods | The Lowdown,the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,Dr Victoria Male on COVID-19 & Periods | The Lowdown,"World leading expert, Dr Victoria Male, explains there is no evidence that the COVID-19 vaccine causes infertility in a webinar with The Lowdown.",https://thelowdown.com/blog/the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,http://localhost/thelowdown/wp/blog/the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,/blog/the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,TRUE,Dr Victoria Male on COVID-19 & Periods | The Lowdown,TRUE,the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,TRUE,Dr Victoria Male on COVID-19 & Periods | The Lowdown,TRUE,"World leading expert, Dr Victoria Male, explains there is no evidence that the COVID-19 vaccine causes infertility in a webinar with The Lowdown.",TRUE,https://thelowdown.com/blog/the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,TRUE
https://blog.thelowdown.com/blog/no-sex-drive-ruining-relationship,/blog/no-sex-drive-ruining-relationship,Having No Sex Drive Is Ruining My Relationship | The Lowdown,no-sex-drive-ruining-relationship,Having No Sex Drive Is Ruining My Relationship | The Lowdown,"Lost your libido? Our clinical sexologist shares how a lack of sex drive can impact your relationship, plus top tips for getting your sex life back on track.",https://thelowdown.com/blog/no-sex-drive-ruining-relationship,http://localhost/thelowdown/wp/blog/no-sex-drive-ruining-relationship,/blog/no-sex-drive-ruining-relationship,TRUE,Having No Sex Drive Is Ruining My Relationship | The Lowdown,TRUE,no-sex-drive-ruining-relationship,TRUE,Having No Sex Drive Is Ruining My Relationship | The Lowdown,TRUE,"Lost your libido? Our clinical sexologist shares how a lack of sex drive can impact your relationship, plus top tips for getting your sex life back on track.",TRUE,https://thelowdown.com/blog/no-sex-drive-ruining-relationship,TRUE
https://blog.thelowdown.com/blog/can-you-get-pregnant-on-the-implant,/blog/can-you-get-pregnant-on-the-implant,Can You Get Pregnant on The Implant (Nexplanon)? | The Lowdown,can-you-get-pregnant-on-the-implant,Can You Get Pregnant on The Implant (Nexplanon)? | The Lowdown,"The implant is more than 99% effective. Find out what happens to your periods, when it expires and all about implant removal.",https://thelowdown.com/blog/can-you-get-pregnant-on-the-implant,http://localhost/thelowdown/wp/blog/can-you-get-pregnant-on-the-implant,/blog/can-you-get-pregnant-on-the-implant,TRUE,Can You Get Pregnant on The Implant (Nexplanon)? | The Lowdown,TRUE,can-you-get-pregnant-on-the-implant,TRUE,Can You Get Pregnant on The Implant (Nexplanon)? | The Lowdown,TRUE,"The implant is more than 99% effective. Find out what happens to your periods, when it expires and all about implant removal.",TRUE,https://thelowdown.com/blog/can-you-get-pregnant-on-the-implant,TRUE
https://blog.thelowdown.com/blog/tag/pregnant,/blog/tag/pregnant,pregnant Archives - The Lowdown,pregnant,pregnant Archives - The Lowdown,N/A,/blog/tag/pregnant,http://localhost/thelowdown/wp/blog/tag/pregnant,/blog/tag/pregnant,TRUE,pregnant Archives - The Lowdown,TRUE,pregnant,TRUE,pregnant Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/pregnant,TRUE
https://blog.thelowdown.com/blog/excess-hair-growth,/blog/excess-hair-growth,PCOS & Hair Growth - How Contraceptives Help | The Lowdown,excess-hair-growth,PCOS & Hair Growth - How Contraceptives Help | The Lowdown,Hirsutism (excess hair) is a common symptom of PCOS. Find out how to prevent hair growth with contraceptives and natural treatments.,https://thelowdown.com/blog/excess-hair-growth,http://localhost/thelowdown/wp/blog/excess-hair-growth,/blog/excess-hair-growth,TRUE,PCOS & Hair Growth - How Contraceptives Help | The Lowdown,TRUE,excess-hair-growth,TRUE,PCOS & Hair Growth - How Contraceptives Help | The Lowdown,TRUE,Hirsutism (excess hair) is a common symptom of PCOS. Find out how to prevent hair growth with contraceptives and natural treatments.,TRUE,https://thelowdown.com/blog/excess-hair-growth,TRUE
https://blog.thelowdown.com/blog/endometriosis-and-fertility,/blog/endometriosis-and-fertility,Endometriosis and Fertility: Can You Get Pregnant with Endometriosis?,endometriosis-and-fertility,Endometriosis and Fertility: Can You Get Pregnant with Endometriosis?,Get the lowdown from our doctors on endometriosis fertility and real experience stories of trying to conceive with endometriosis.,/blog/endometriosis-and-fertility,http://localhost/thelowdown/wp/blog/endometriosis-and-fertility,/blog/endometriosis-and-fertility,TRUE,Endometriosis and Fertility: Can You Get Pregnant with Endometriosis?,TRUE,endometriosis-and-fertility,TRUE,Endometriosis and Fertility: Can You Get Pregnant with Endometriosis?,TRUE,Get the lowdown from our doctors on endometriosis fertility and real experience stories of trying to conceive with endometriosis.,TRUE,/blog/endometriosis-and-fertility,TRUE
